Date,Open,High,Low,Close,Adj Close,Volume
2021-04-27,34.500000,34.849998,34.200001,34.650002,31.231508,16549462
2021-04-28,34.900002,34.900002,34.349998,34.599998,31.186436,15191959
2021-04-29,34.750000,35.299999,34.299999,34.299999,30.916037,25378495
2021-05-03,34.099998,34.299999,32.099998,32.250000,29.068285,37915551
2021-05-04,32.950001,33.450001,30.400000,31.850000,28.707747,47303215
2021-05-05,31.799999,33.200001,31.049999,31.850000,28.707747,29951678
2021-05-06,33.599998,35.000000,33.400002,35.000000,31.546976,71895720
2021-05-07,35.500000,35.500000,33.400002,34.150002,30.780836,101896620
2021-05-10,34.299999,35.200001,33.849998,35.200001,31.727243,36075141
2021-05-11,34.099998,35.150002,32.799999,33.299999,30.014692,41301656
2021-05-12,33.299999,33.799999,30.000000,31.450001,28.347212,74732289
2021-05-13,29.799999,31.250000,28.500000,29.900000,26.950130,51755450
2021-05-14,30.400000,30.900000,29.049999,29.350000,26.454391,29817935
2021-05-17,27.400000,29.700001,27.350000,28.250000,25.462917,36470522
2021-05-18,28.650000,30.100000,28.250000,29.700001,26.769861,54535935
2021-05-19,30.000000,30.799999,29.549999,30.299999,27.310665,54776389
2021-05-20,31.100000,33.000000,30.500000,30.650000,27.626137,88467197
2021-05-21,31.200001,31.850000,30.500000,30.900000,27.851471,32932707
2021-05-24,30.650000,31.100000,30.299999,31.049999,27.986673,17067249
2021-05-25,31.400000,31.700001,31.150000,31.350000,28.257076,25005547
2021-05-26,31.650000,32.299999,31.299999,32.150002,28.978151,31800374
2021-05-27,31.650000,31.799999,31.200001,31.600000,28.482412,43678121
2021-05-28,31.799999,32.200001,31.650000,31.799999,28.662680,22394945
2021-05-31,31.850000,32.000000,31.350000,31.900000,28.752815,24135726
2021-06-01,32.049999,32.099998,31.700001,31.950001,28.797882,16827355
2021-06-02,32.099998,32.200001,31.500000,31.549999,28.437346,19431905
2021-06-03,31.750000,32.299999,31.549999,32.150002,28.978151,18143469
2021-06-04,32.099998,32.349998,31.900000,32.099998,28.933081,15033738
2021-06-07,32.299999,32.299999,30.500000,31.350000,28.257076,28351353
2021-06-08,31.350000,31.650000,31.150000,31.650000,28.527479,9263990
2021-06-09,31.549999,31.600000,31.000000,31.049999,27.986673,14673796
2021-06-10,31.299999,31.799999,31.000000,31.700001,28.572548,24874185
2021-06-11,31.900000,31.950001,31.150000,31.299999,28.212009,15648191
2021-06-15,31.299999,31.350000,30.750000,30.900000,27.851471,22132791
2021-06-16,30.950001,32.150002,30.900000,31.700001,28.572548,28685219
2021-06-17,31.549999,31.850000,31.500000,31.600000,28.482412,19096009
2021-06-18,31.549999,32.099998,31.400000,32.049999,28.888016,25727142
2021-06-21,31.950001,32.400002,31.549999,31.549999,28.437346,19721010
2021-06-22,31.750000,31.950001,30.750000,30.799999,27.761337,48809120
2021-06-23,31.000000,31.000000,30.549999,30.799999,27.761337,17786480
2021-06-24,30.750000,31.049999,30.500000,30.850000,27.806406,20241181
2021-06-25,31.049999,31.350000,30.900000,31.150000,28.076807,15480369
2021-06-28,31.350000,31.450001,31.049999,31.400000,28.302143,20508597
2021-06-29,31.450001,31.500000,30.600000,30.700001,27.671206,45477199
2021-06-30,29.299999,29.450001,29.100000,29.299999,27.765968,27827885
2021-07-01,29.400000,29.450001,28.750000,28.750000,27.244764,24610297
2021-07-02,28.900000,29.000000,28.600000,28.650000,27.150000,17152145
2021-07-05,28.750000,29.100000,28.650000,28.950001,28.950001,15890660
2021-07-06,29.000000,29.049999,28.750000,28.900000,28.900000,9082430
2021-07-07,28.900000,28.950001,28.650000,28.750000,28.750000,9832556
2021-07-08,28.900000,28.950001,28.450001,28.500000,28.500000,16523185
2021-07-09,28.900000,29.250000,28.500000,28.549999,28.549999,38552365
2021-07-12,28.900000,28.950001,28.500000,28.549999,28.549999,16180940
2021-07-13,28.600000,28.750000,28.000000,28.200001,28.200001,22132390
2021-07-14,28.200001,28.250000,27.600000,27.700001,27.700001,17451871
2021-07-15,27.650000,28.100000,27.600000,27.700001,27.700001,16606256
2021-07-16,27.700001,27.900000,27.600000,27.900000,27.900000,13119238
2021-07-19,28.000000,28.150000,27.799999,28.000000,28.000000,11807165
2021-07-20,27.900000,27.900000,27.250000,27.250000,27.250000,25568198
2021-07-21,27.500000,27.500000,26.900000,27.000000,27.000000,20165035
2021-07-22,27.150000,27.400000,26.650000,26.750000,26.750000,23368490
2021-07-23,27.000000,27.200001,26.799999,27.100000,27.100000,11105867
2021-07-26,27.100000,28.299999,26.799999,27.650000,27.650000,34455221
2021-07-27,27.650000,27.950001,27.350000,27.900000,27.900000,15802843
2021-07-28,27.650000,27.750000,27.150000,27.350000,27.350000,14882721
2021-07-29,27.549999,27.549999,27.000000,27.100000,27.100000,15739289
2021-07-30,27.100000,27.350000,26.950001,27.200001,27.200001,16556632
2021-08-02,27.299999,27.799999,27.299999,27.750000,27.750000,16782546
2021-08-03,27.700001,27.750000,27.200001,27.250000,27.250000,14337588
2021-08-04,27.200001,27.650000,27.150000,27.600000,27.600000,17315560
2021-08-05,29.100000,29.700001,27.950001,27.950001,27.950001,91022285
2021-08-06,27.950001,28.000000,27.450001,27.500000,27.500000,25701288
2021-08-09,27.450001,27.450001,27.000000,27.000000,27.000000,21083982
2021-08-10,27.049999,27.100000,26.600000,26.600000,26.600000,16269368
2021-08-11,26.549999,26.549999,26.000000,26.049999,26.049999,24780268
2021-08-12,26.100000,26.250000,25.549999,25.700001,25.700001,23670017
2021-08-13,25.549999,25.700001,25.000000,25.049999,25.049999,25268856
2021-08-16,25.000000,25.100000,24.200001,24.350000,24.350000,26741780
2021-08-17,24.350000,24.350000,24.350000,24.350000,24.350000,0
2021-08-18,25.000000,25.650000,24.549999,25.400000,25.400000,23619712
2021-08-19,24.850000,24.950001,24.400000,24.450001,24.450001,21684455
2021-08-20,24.549999,24.750000,24.250000,24.350000,24.350000,11192234
2021-08-23,24.700001,24.950001,24.600000,24.900000,24.900000,8351669
2021-08-24,25.049999,25.049999,24.700001,24.799999,24.799999,9517954
2021-08-25,24.850000,25.200001,24.850000,25.200001,25.200001,7648005
2021-08-26,25.200001,25.250000,24.650000,24.650000,24.650000,14696360
2021-08-27,24.549999,25.250000,24.450001,25.000000,25.000000,11874190
2021-08-30,25.049999,25.100000,24.900000,25.000000,25.000000,7264324
2021-08-31,25.100000,25.200001,24.850000,25.200001,25.200001,10594358
2021-09-01,25.049999,25.600000,25.000000,25.600000,25.600000,9862347
2021-09-02,25.700001,25.750000,24.900000,24.900000,24.900000,14957727
2021-09-03,25.200001,25.450001,25.100000,25.299999,25.299999,8334200
2021-09-06,25.400000,25.400000,25.000000,25.000000,25.000000,7057279
2021-09-07,25.000000,25.200001,24.799999,25.200001,25.200001,4817803
2021-09-08,25.000000,25.100000,24.500000,24.500000,24.500000,19617289
2021-09-09,24.500000,25.150000,24.450001,24.950001,24.950001,12288000
2021-09-10,25.049999,25.150000,24.900000,25.049999,25.049999,4193119
2021-09-13,25.049999,25.100000,24.700001,24.850000,24.850000,7858634
2021-09-14,24.950001,25.200001,24.750000,24.750000,24.750000,8470589
2021-09-15,24.850000,24.900000,24.549999,24.650000,24.650000,11500383
2021-09-16,24.700001,24.700001,24.299999,24.450001,24.450001,14770016
2021-09-17,24.400000,25.200001,24.400000,25.200001,25.200001,27525122
2021-09-22,24.700001,24.750000,24.500000,24.650000,24.650000,13835645
2021-09-23,24.799999,24.850000,24.600000,24.700001,24.700001,7398031
2021-09-24,24.850000,24.950001,24.650000,24.700001,24.700001,11426881
2021-09-27,24.799999,25.200001,24.700001,25.100000,25.100000,11738501
2021-09-28,25.000000,25.200001,24.799999,25.100000,25.100000,6954472
2021-09-29,24.799999,24.900000,24.650000,24.750000,24.750000,11933182
2021-09-30,24.799999,25.000000,24.650000,24.750000,24.750000,10023175
2021-10-01,24.700001,24.850000,24.250000,24.400000,24.400000,15119045
2021-10-04,24.500000,24.600000,23.850000,23.850000,23.850000,13301769
2021-10-05,23.700001,23.950001,23.450001,23.799999,23.799999,10150654
2021-10-06,24.000000,24.250000,23.799999,23.950001,23.950001,10478531
2021-10-07,24.200001,24.600000,24.150000,24.600000,24.600000,10351321
2021-10-08,24.600000,24.900000,24.500000,24.650000,24.650000,8568556
2021-10-12,24.500000,24.700001,24.350000,24.549999,24.549999,7687758
2021-10-13,24.650000,24.799999,24.400000,24.549999,24.549999,6397352
2021-10-14,24.799999,24.950001,24.700001,24.799999,24.799999,7825381
2021-10-15,25.150000,25.250000,24.799999,25.150000,25.150000,14525947
2021-10-18,25.200001,25.350000,25.049999,25.299999,25.299999,14961566
2021-10-19,25.350000,25.500000,25.200001,25.450001,25.450001,13452586
2021-10-20,25.600000,26.400000,25.549999,26.299999,26.299999,31470644
2021-10-21,26.400000,26.950001,25.950001,26.950001,26.950001,35841720
2021-10-22,26.650000,26.750000,26.150000,26.250000,26.250000,15839550
2021-10-25,26.200001,26.400000,26.049999,26.400000,26.400000,5656984
2021-10-26,26.500000,26.700001,26.400000,26.700001,26.700001,10096262
2021-10-27,26.700001,26.700001,26.350000,26.400000,26.400000,7483715
2021-10-28,26.400000,26.400000,26.150000,26.299999,26.299999,7079026
2021-10-29,26.250000,26.350000,26.000000,26.000000,26.000000,8840954
2021-11-01,26.250000,26.250000,26.000000,26.200001,26.200001,5733119
2021-11-02,26.250000,26.650000,26.100000,26.200001,26.200001,6979644
2021-11-03,26.200001,26.500000,26.200001,26.450001,26.450001,7785326
2021-11-04,27.150000,27.299999,26.549999,26.549999,26.549999,24479684
2021-11-05,26.500000,26.500000,26.100000,26.200001,26.200001,15706875
2021-11-08,26.200001,26.600000,26.200001,26.450001,26.450001,13693346
2021-11-09,26.799999,26.900000,26.600000,26.799999,26.799999,17469791
2021-11-10,26.850000,26.850000,26.600000,26.600000,26.600000,9599809
2021-11-11,26.549999,26.900000,26.450001,26.500000,26.500000,8442787
2021-11-12,26.650000,26.900000,26.600000,26.799999,26.799999,12175059
2021-11-15,27.000000,27.100000,26.850000,27.000000,27.000000,12512998
2021-11-16,27.000000,27.299999,26.950001,27.200001,27.200001,13952607
2021-11-17,27.299999,27.400000,27.100000,27.250000,27.250000,12684214
2021-11-18,27.250000,27.700001,27.200001,27.549999,27.549999,15202525
2021-11-19,27.700001,27.799999,27.500000,27.650000,27.650000,14045549
2021-11-22,27.650000,27.650000,27.000000,27.000000,27.000000,20922078
2021-11-23,27.000000,27.100000,26.799999,26.850000,26.850000,11511480
2021-11-24,26.900000,27.549999,26.900000,27.450001,27.450001,13697800
2021-11-25,27.600000,28.150000,27.600000,27.900000,27.900000,16976437
2021-11-26,27.900000,28.150000,27.299999,27.450001,27.450001,21729330
2021-11-29,27.250000,27.850000,27.100000,27.799999,27.799999,20945903
2021-11-30,28.100000,29.000000,27.700001,27.700001,27.700001,75222297
2021-12-01,28.150000,28.299999,27.500000,28.100000,28.100000,49615714
2021-12-02,28.200001,28.450001,28.049999,28.100000,28.100000,26645485
2021-12-03,28.299999,30.400000,28.299999,30.150000,30.150000,105061280
2021-12-06,30.200001,30.200001,29.299999,29.750000,29.750000,57913591
2021-12-07,29.850000,30.799999,29.549999,30.299999,30.299999,46569749
2021-12-08,30.799999,30.900000,29.799999,29.900000,29.900000,35292605
2021-12-09,29.900000,30.500000,29.650000,30.000000,30.000000,29082009
2021-12-10,30.000000,30.299999,29.650000,29.750000,29.750000,14819659
2021-12-13,29.799999,29.950001,29.200001,29.200001,29.200001,19659824
2021-12-14,29.000000,29.049999,28.549999,28.750000,28.750000,22378090
2021-12-15,28.750000,29.200001,28.700001,29.100000,29.100000,15094053
2021-12-16,29.500000,29.850000,29.299999,29.650000,29.650000,17544741
2021-12-17,29.500000,30.000000,29.250000,30.000000,30.000000,22321264
2021-12-20,29.850000,30.150000,29.700001,30.049999,30.049999,18448469
2021-12-21,30.000000,30.200001,29.850000,30.000000,30.000000,14139296
2021-12-22,30.200001,30.400000,29.850000,30.049999,30.049999,13069995
2021-12-23,30.200001,30.250000,29.799999,29.950001,29.950001,10306918
2021-12-24,30.049999,30.049999,29.700001,29.850000,29.850000,7479901
2021-12-27,29.799999,30.000000,29.750000,29.900000,29.900000,5961084
2021-12-28,30.000000,30.200001,29.950001,30.150000,30.150000,10919293
2021-12-29,30.200001,30.350000,30.049999,30.150000,30.150000,8939015
2021-12-30,30.250000,30.500000,30.100000,30.450001,30.450001,16957415
2022-01-03,30.700001,30.750000,30.000000,30.100000,30.100000,15396728
2022-01-04,30.299999,30.450001,30.100000,30.250000,30.250000,13900846
2022-01-05,30.250000,31.150000,30.100000,31.049999,31.049999,40342876
2022-01-06,30.549999,30.799999,30.250000,30.450001,30.450001,22892619
2022-01-07,30.549999,30.600000,29.850000,30.100000,30.100000,18015781
2022-01-10,30.049999,30.250000,29.850000,30.250000,30.250000,11518459
2022-01-11,30.250000,30.650000,30.049999,30.450001,30.450001,14910085
2022-01-12,30.600000,30.650000,30.049999,30.150000,30.150000,12305066
2022-01-13,30.299999,30.750000,30.250000,30.600000,30.600000,13419986
2022-01-14,30.549999,30.549999,30.150000,30.350000,30.350000,13235124
2022-01-17,30.250000,30.450001,30.150000,30.450001,30.450001,6822982
2022-01-18,30.549999,30.750000,30.450001,30.500000,30.500000,13233184
2022-01-19,30.350000,30.900000,30.299999,30.700001,30.700001,16183426
2022-01-20,30.700001,30.850000,30.350000,30.500000,30.500000,10130517
2022-01-21,30.400000,30.400000,29.299999,29.500000,29.500000,31127398
2022-01-24,29.100000,29.450001,28.850000,29.450001,29.450001,22013185
2022-01-25,29.049999,29.200001,28.299999,28.500000,28.500000,27789412
2022-01-26,28.400000,28.750000,28.299999,28.350000,28.350000,11884265
2022-02-07,28.549999,29.000000,28.450001,28.900000,28.900000,12868796
2022-02-08,28.600000,28.950001,28.600000,28.750000,28.750000,13749763
2022-02-09,28.799999,28.950001,28.700001,28.850000,28.850000,12755131
2022-02-10,29.100000,29.200001,28.900000,29.100000,29.100000,10734799
2022-02-11,29.000000,29.000000,28.700001,28.850000,28.850000,11605756
2022-02-14,28.549999,28.700001,28.350000,28.600000,28.600000,12928717
2022-02-15,28.600000,28.799999,28.450001,28.549999,28.549999,12908554
2022-02-16,28.950001,29.000000,28.750000,28.900000,28.900000,11501986
2022-02-17,28.950001,29.900000,28.950001,29.900000,29.900000,26894874
2022-02-18,29.700001,30.299999,29.400000,30.049999,30.049999,24923991
2022-02-21,29.900000,30.250000,29.750000,30.150000,30.150000,11396178
2022-02-22,30.000000,30.150000,29.299999,29.700001,29.700001,21941773
2022-02-23,29.750000,30.000000,29.750000,30.000000,30.000000,10790042
2022-02-24,29.600000,29.600000,28.799999,28.900000,28.900000,28896409
2022-02-25,28.600000,29.000000,28.400000,28.799999,28.799999,44144730
2022-03-01,28.700001,29.250000,28.549999,29.100000,29.100000,15943228
2022-03-02,28.799999,29.100000,28.750000,29.049999,29.049999,10341951
2022-03-03,29.200001,29.350000,28.900000,29.000000,29.000000,12717709
2022-03-04,28.750000,29.100000,28.650000,28.700001,28.700001,15535055
2022-03-07,28.400000,28.450001,27.250000,27.549999,27.549999,29020306
2022-03-08,27.000000,27.500000,26.500000,27.200001,27.200001,22658954
2022-03-09,27.450001,27.799999,26.950001,27.549999,27.549999,18091258
2022-03-10,28.000000,28.700001,27.950001,28.549999,28.549999,14098535
2022-03-11,28.250000,28.799999,28.049999,28.799999,28.799999,10695179
2022-03-14,28.700001,29.350000,28.299999,29.250000,29.250000,17506015
2022-03-15,29.000000,29.250000,28.750000,29.049999,29.049999,13819804
2022-03-16,29.850000,29.850000,29.150000,29.700001,29.700001,28458447
2022-03-17,29.850000,29.850000,29.250000,29.650000,29.650000,32981900
2022-03-18,29.549999,30.299999,29.500000,30.299999,30.299999,36378950
2022-03-21,30.299999,30.549999,30.150000,30.299999,30.299999,15646668
2022-03-22,30.400000,30.650000,30.150000,30.600000,30.600000,14413954
2022-03-23,30.700001,30.950001,30.600000,30.750000,30.750000,16682136
2022-03-24,30.600000,30.700001,30.299999,30.299999,30.299999,10705795
2022-03-25,30.150000,30.400000,30.049999,30.150000,30.150000,13331264
2022-03-28,30.000000,30.150000,29.650000,30.049999,30.049999,11563185
2022-03-29,30.250000,30.350000,30.000000,30.049999,30.049999,5498918
2022-03-30,30.299999,30.350000,30.000000,30.250000,30.250000,9281435
2022-03-31,30.250000,30.299999,29.950001,29.950001,29.950001,9280646
2022-04-01,29.750000,29.799999,29.299999,29.650000,29.650000,10439279
2022-04-06,29.400000,29.450001,29.100000,29.299999,29.299999,14919959
2022-04-07,29.000000,29.100000,28.299999,28.299999,28.299999,25164226
2022-04-08,28.549999,29.100000,28.500000,29.000000,29.000000,9519746
2022-04-11,29.049999,29.200001,28.600000,28.850000,28.850000,11173237
2022-04-12,28.799999,28.799999,28.000000,28.100000,28.100000,19476634
2022-04-13,28.350000,28.600000,28.250000,28.400000,28.400000,9019160
2022-04-14,28.400000,28.500000,28.200001,28.450001,28.450001,13001113
2022-04-15,28.299999,28.350000,28.049999,28.100000,28.100000,11223791
2022-04-18,28.000000,28.549999,27.900000,28.400000,28.400000,11985181
